SYMBOL	foldChange
BIRC5	0.100786494
SYDE1	0.103914207
TSPAN6	-0.127463144
OTUB1	0.075903435
MC1R	0.126602943
SH3BP5	-0.155586866
STK17A	-0.094455803
SOX11	0.229164826
FBXO28	0.08164451
OLFM4	0.17417864
C14orf28	-0.117580453
SYT7	-0.275337104
OR10AD1	-0.149788993
SNX27	-0.093390992
HTR7	-0.230836554
SPP1	-0.303843534
TMPRSS4	-0.077259696
TRIM4	-0.082798934
CALML3	-0.074517226
GCAT	0.146019219
PPP5C	-0.06568834
CPEB3	0.139275254
OR4K2	-0.211274111
OR51B5	0.146711779
ZNF624	-0.144118075
WT1	-0.16792682
HAS3	0.133955244
PTPN9	-0.070958032
QPCTL	-0.092372867
ADPGK	-0.078760957
CHD4	-0.071805521
PPP1R16A	0.108897836
SUPT16H	0.100241564
F2RL1	-0.268579432
C8orf76	-0.109638931
LMLN	0.094428478
DLGAP2	0.163772544
MLH3	-0.084173663
SORBS1	0.166974751
FLRT2	-0.175427132
LDLRAD2	0.13610148
COQ10A	-0.110575808
ELF1	-0.09355899
PTX3	-0.233703694
HSD17B13	0.173891792
SLC7A9	0.157875692
ELOF1	0.089971254
ZNF701	0.103710508
DHX40	0.073779626
WDR60	0.11351068
SAE1	0.080639977
SPAG9	0.080009361
AKR1C2	0.204087958
MKLN1	0.086465817
SFXN5	-0.086939091
CPNE3	-0.101659139
NACA	0.0895024
PABPC1	0.115418085
ZIC4	-0.255425104
OR2AG1	0.032455277
PRMT1	-0.079073
MS4A2	-0.237224594
HOXD10	0.243804184
EPS15	-0.074319238
FBF1	0.144658459
ACRBP	-0.168324102
USHBP1	-0.129098688
PPP1R14A	0.207585589
OR2B6	0.253286614
ZNF562	0.093254836
ARPC2	-0.074480235
PSD2	0.185948189
ZNF548	0.089730177
PIP	-0.228212426
RPP21	0.10974819
METRNL	-0.147529739
AKAP3	-0.177356284
CAMP	0.247721099
OR51I1	-0.049020908
HGFAC	-0.150907271
TLX1	0.264443942
ZNF491	-0.15845231
ADCY7	-0.175679239
ISG20	-0.171144804
PTP4A3	-0.134156039
OR4C46	0.088585267
MAFF	0.142209843
GPC2	0.165360726
NUDC	0.076700505
SULT1C3	-0.141179945
XAB2	0.095481718
MORC4	-0.22292396
RHAG	-0.193527395
ODF1	0.172919206
ELAVL2	-0.176526652
LIN7A	-0.2070324
CSPG4	0.178056969
CASP14	-0.077841816
COG8	-0.066629043
LIG4	0.122548835
GPX5	0.102566836
ZNF440	0.096394874
PPIL4	0.083445384
RAD50	-0.082082899
MAPKAP1	-0.06554064
PCGF3	0.079599021
PLK2	-0.132699682
LCN2	-0.185957174
DNAJB7	-0.126446512
MFAP2	-0.235774816
CEACAM6	0.212027806
RASL10B	0.227982147
JUNB	0.134200406
RHOBTB1	0.090306168
FKBP14	0.124890994
TBC1D17	-0.070176563
EML4	0.098145349
NME5	0.236743581
KRTAP12.1	-0.08679264
NDRG2	-0.184343893
INSR	-0.096383994
DNAJA1	0.088325379
ASTL	-0.148930173
COX6B1	-0.085861103
PSMC1	0.102988829
SLC5A10	-0.095271303
SLC17A3	0.163950702
ZMAT5	-0.0870142
KLK4	-0.378063868
AOX1	-0.228090407
ZNF26	0.106064547
TRPC3	0.219432504
ZBTB20	-0.172140656
GPC1	0.174374971
TPCN2	0.098033083
COIL	0.072957882
UGT1A8	-0.084992025
PNLIPRP3	0.08622078
SYNGR1	0.220779216
SCAMP3	0.092442879
OR6C74	-0.065060147
VPS53	0.095788136
FRAT1	-0.132649151
CBFA2T3	0.181305335
CYP4Z1	0.151985407
SEMG2	0.069089462
CPNE6	0.147976639
TCEAL1	0.076599094
CASP7	0.082894133
OR5M11	-0.061585573
PPP2CB	-0.084159077
B3GAT1	0.139510144
ZNF563	0.128119991
MUC4	-0.047639173
RDH11	0.112863091
SPANXB1	-0.502331666
MTUS1	-0.135680451
MT1M	0.234540605
CAMK2N2	0.232889803
CDC42SE1	-0.084456744
LRRC46	0.116155963
SPCS3	-0.07676889
CA8	0.28199738
ZNF232	-0.108241356
PDIA3	-0.076501266
KRTAP20.2	-0.044972829
SLC20A2	0.135952993
OR52K1	0.043835305
EXOSC4	-0.111729695
MAP1A	0.139511295
SAMM50	-0.08293627
FRZB	0.284600469
ANP32D	0.160123868
MAGEA2B	-0.211226456
POP4	-0.189248718
PEX14	0.067943441
SLC11A2	0.087852125
AASDHPPT	0.104673026
TBC1D3	0.035125927
AGBL3	0.124044859
DARS2	0.10952462
LCE1B	-0.060519999
TMEM80	-0.095531231
AUH	0.09094228
TM2D1	0.089402543
LMAN2L	-0.094887194
RPL36A	0.124040515
TEX11	-0.25252763
TAS2R39	-0.088640116
OR51E2	0.173317592
PBX3	-0.092290106
SLC35E1	0.082706865
GRIK3	0.182683222
RAB17	0.159916716
TTC9B	-0.170154661
ZNF219	-0.120319908
TTLL10	-0.097852866
FER1L4	0.16573145
ARID1A	0.074872545
ZNF468	-0.101100418
TIGD4	0.143422433
OR8K5	0.107029102
IRAK1BP1	0.161389544
ZNF177	0.131882964
ZIC1	-0.283204474
CRY1	0.085196284
FANCF	0.095153635
SPRR2E	0.117608639
EVX1	-0.216356465
OR11H12	-0.035358432
ACO2	0.091093496
C6orf47	-0.078857423
ABCA10	0.15459773
RPL18A	0.104346982
FSTL4	0.167802903
ALOX15B	-0.168824906
OR4S2	-0.026148034
COPS7B	0.091272175
PDCD6IP	-0.076318437
RAET1E	-0.174483948
HBZ	-0.141735258
MID1	-0.133078365
CKM	0.327033927
FCHO1	-0.15987067
RANBP9	0.082527005
FABP6	-0.285118375
SLC5A6	0.103761482
C8orf33	-0.14078152
PTPRA	-0.066649343
MYBPH	-0.385690743
DOCK7	0.083349897
SLC25A22	0.107240477
WNT3	0.113121765
GLI3	0.110476689
ZNF346	0.084053269
FGD1	0.112278074
IRAK2	-0.112537968
PPP1R10	0.070166834
RFK	0.074906568
HAGHL	0.150790217
API5	-0.074536668
CHD3	0.114893944
OR6C68	0.145502869
PSAP	-0.111729383
LYPLA2P1	-0.135873413
KCNQ1DN	0.230118876
MAS1L	-0.086818676
ALK	-0.12966572
CMTM1	-0.138408118
TNC	-0.197455336
PUS1	0.090960733
ALCAM	0.167886182
ATOH1	0.066955909
FOXP2	0.246723011
MPHOSPH10	-0.082635744
RFPL1	-0.105194908
GRM1	0.155183925
DHH	-0.178233929
LRRC4C	-0.232352691
WFDC2	0.266409607
PPIC	-0.106501294
FLI1	0.10736497
CILP2	-0.317110308
BMF	-0.10672501
AXIN1	-0.079571789
CBWD2	0.083311809
SH3PXD2A	0.117932668
LZTFL1	0.090614647
FBXW8	0.082039403
FCRL1	-0.111397097
DLG5	0.112328452
HFM1	0.149814659
TCTE3	-0.147605176
ZNF81	-0.114862245
HOXB13	0.346584936
PGR	0.214142611
TSPAN32	-0.192674284
IL20RA	-0.247580796
PCDHA7	0.160391554
APOD	-0.274804518
SERGEF	-0.093562987
CFLAR	-0.09044892
PHACTR4	0.072755718
SH2D3A	0.125620336
AMY1C	0.098240594
SCHIP1	0.160284388
GNAQ	0.081689932
NDUFA12	-0.082979323
GNAT1	0.103765172
EBF3	0.218614503
ATP6V0A1	-0.080560805
NEIL1	-0.111881949
KLK12	-0.118123146
ARSF	-0.208876535
SRD5A2	0.146495092
SH3BGR	0.184298097
NAPB	-0.10012453
GLT6D1	0.113000088
TLR3	-0.189505162
PARN	-0.073240001
GSK3A	-0.062182196
ZC3H10	-0.06731518
OR10A3	-0.100399869
ZNF347	-0.101089391
OR10K2	0.103530258
DEFB108B	-0.125978763
IGFBP2	0.285518892
ITPR1	-0.166167023
DEFB106A	-0.054984972
CUBN	-0.154390325
PYDC1	0.154252732
GNPNAT1	-0.081134477
MAP1LC3B	0.085138476
EDIL3	-0.181621
PPM1L	0.139554093
ALDOA	0.097224796
PRDM16	0.205486426
OSBPL6	-0.188182642
ZNF222	0.09135287
PYCR1	0.103135456
EEF1A1	0.09684883
TTPA	0.135419234
CCNB1IP1	0.104124547
TMEM81	0.101475799
BICD2	0.072523545
NAT9	0.096206873
IQCG	0.103637935
SLC16A2	-0.171576038
FGF22	0.1337787
LCE1E	0.056299065
KLK5	0.106379038
OGG1	0.08774262
NMU	0.366842889
C1orf53	-0.131173877
ODF3	-0.112399486
BAG1	0.083366365
CCNF	0.08588179
FBXL6	0.107140592
JDP2	-0.140923514
NDUFS6	0.094601784
PRDM9	-0.158672588
CYCS	0.08433595
SFRP5	0.232756386
ZPBP	-0.130282258
GYG2	0.238817592
PIWIL2	0.254697866
OR4E2	0.076874291
GPC6	-0.288523882
OVCH2	-0.109450144
BCL2L13	-0.0721206
NOXA1	-0.141674038
ZFAND2A	-0.117411581
DGCR6L	-0.092215246
ATF2	0.081287042
ASPN	-0.439578331
GNL3	0.075544589
IRF4	0.194140706
TAC1	-0.232239225
IFNA14	-0.058912813
KCNC1	0.132160801
TSG101	-0.065558948
CHD9	-0.084874685
RNASE10	-0.208620782
GTF2A2	0.076544052
RPA1	-0.083166188
HDAC6	-0.080235545
RCL1	0.112120707
GRHPR	0.084849973
SMN2	0.228200516
KCNK4	0.094539901
GFI1	-0.204711656
CCDC17	-0.128110608
TTLL7	-0.215292716
OR4K15	-0.074783699
HBB	-0.399556272
IL18	-0.182158151
KLHL15	0.103975644
AMIGO3	0.106227144
SLBP	-0.093477452
TPTE	-0.153434407
RAB9B	-0.193819514
FSCN3	-0.103454509
TANC1	0.103024717
KCNJ15	0.191435794
APOBEC3F	-0.122024928
ZNF197	0.071785248
PLGLB2	-0.105722979
GPHN	-0.122677758
SI	0.109309099
SNX19	0.092752289
MUC20	0.181470984
HCN1	0.206119079
ZCCHC9	0.086686243
LYZL1	0.112129803
SLC26A8	-0.131846336
RDH16	0.144916779
OMA1	-0.097315463
PMCHL1	0.075311074
CNGA2	-0.050942776
USP5	-0.081708855
ELSPBP1	0.123581412
HEBP2	0.138550422
GRM3	0.224280596
KRTAP11.1	0.11246095
ZNF605	0.102367768
IFNA8	-0.028943796
PISD	-0.076410732
RIPK4	-0.329995476
ACBD6	0.072024673
USP20	-0.066792343
SENP3	0.073969334
CACNA1E	0.241362389
KIR3DL3	-0.110049462
NDN	0.259032777
NPR1	-0.128845457
CEPT1	-0.068633406
IL5RA	0.133969953
BTC	-0.207393115
TRAF7	0.062244997
PNPLA5	-0.056819494
NUDT3	-0.079384416
WIF1	0.379887434
PTPRK	-0.127506746
SLC25A15	0.100575055
MS4A6E	-0.181144891
MOCS3	0.083124795
SMARCD2	-0.070598814
MAD2L1BP	-0.108700108
NOTCH1	0.118335459
ZNF146	0.080103153
ZNF7	-0.097133756
STK4	-0.076104187
CHRNG	-0.236783757
RABL3	0.082414995
DUX4	0.055045466
ADCY8	-0.189857781
MRFAP1	-0.085913194
EPM2A	0.107059898
EHBP1	0.080120883
HMCN1	0.191681739
CDC42EP5	-0.172868115
DLG4	-0.099430642
SLC5A4	-0.164548094
MYLIP	-0.118351412
IFIT2	-0.185642378
SRP9	0.065032762
OTUD4	0.077500856
WDR27	0.141756399
DPP8	-0.065583791
ABTB2	0.184651575
OR52K2	-0.022501511
DMRT3	0.349719937
C11orf16	0.119022047
STRC	0.063714556
PHF20	-0.065347058
KDELR1	-0.061262983
MLYCD	-0.09568895
EIF4E2	0.071269554
CHID1	-0.07328451
SDF2	-0.088390196
SUPT3H	0.1426303
SCN11A	0.145031285
BHMT2	0.295730636
COPG2	0.08624926
GPR143	-0.152490366
TYR	0.135419375
MINK1	-0.080301915
HSD11B1	-0.221934026
PKD2	0.105954271
AQP12A	-0.09673648
PAH	0.101540079
AURKAIP1	0.088854916
PPM1G	0.069568898
ZBTB1	0.070331986
IBSP	0.366459099
FEM1C	0.081936871
KLF16	0.081912368
CRTC1	0.093113818
PHGDH	0.14563775
TREH	0.164544987
ST6GALNAC3	-0.135225662
TGFA	0.248866757
RBM10	0.053709677
OR8D4	0.070770494
REEP3	0.082257399
PKD1L3	-0.112431791
DYNC2H1	0.124025515
FAHD2A	-0.07695625
TCFL5	0.093050048
USP46	-0.098112444
JAKMIP2	0.285783318
UGT2B28	-0.033060769
KSR2	0.077225666
RPUSD2	-0.082542572
AVP	0.164204339
TOP3A	-0.134587827
LSAMP	-0.28265353
CPT2	-0.064232816
MTF1	-0.063823949
MYLPF	-0.317484562
UMPS	0.072003983
THEM5	0.267391784
USP40	0.080452285
TRPC6	-0.151839061
KRTAP4.4	0.043539205
ZDHHC8	0.100908954
DEFA5	0.103963607
EPHB3	-0.148563114
UPK1A	0.174474058
SIT1	-0.217843324
KLK3	0.155381791
RHOU	-0.167177121
MBNL3	-0.124274198
OPN3	0.23809121
ALOXE3	-0.157288629
SOX13	-0.118892666
C8orf48	0.194437675
GCDH	0.091505089
SP110	-0.126306889
CTAGE6	0.063590929
ZNF639	0.070227287
OR8D1	-0.124908608
OR2C3	-0.103973203
PARP16	-0.079075103
LIN28B	0.25783188
FOSL1	-0.204374465
GPKOW	0.085840138
SOS1	-0.056811975
DNAJC14	0.062461033
HPS4	-0.067910361
TSPAN31	-0.136420034
HSPA2	0.199260382
CHKB	-0.132402871
VBP1	0.077357526
ZP1	-0.225864234
CD226	-0.112320256
CCL1	-0.201350669
RAB34	-0.085149554
CDH15	0.333282177
CYP11A1	-0.296424499
ZNF398	-0.073192662
SIGLEC6	0.119903707
HIC2	0.101861292
UBP1	-0.06775142
TUBAL3	0.090255763
SNAPC2	-0.077575836
SUCLG1	0.070947414
ZNF597	-0.163018614
OR6C76	0.036563532
CDC42SE2	0.065898572
UNC119	-0.095702862
POLA2	0.074588258
OR6B2	0.056788302
MAP4K2	-0.077189378
CCDC62	0.111823231
ENDOG	0.113288671
GPAM	0.084041369
SORCS2	-0.313703014
NUP153	0.090507439
KRTAP13.2	0.171630585
SERPINF1	-0.225109652
ATF6	-0.079209039
OR2A14	0.049620842
RNF41	-0.055743374
NDUFC1	-0.079438687
AMPD2	-0.088396891
RASSF1	-0.072723654
NDUFA7	0.091896571
WDR55	0.066031584
OSGEP	-0.07242796
ELMOD2	-0.080318662
APBB1	-0.080849678
NKTR	0.084840885
FOXR1	-0.187082429
ICOSLG	-0.153582541
MPG	-0.083023672
EFHB	0.149022434
F7	0.240327347
LRCH3	-0.067150236
GOLGA3	0.079364493
STXBP3	0.081574956
PAK3	-0.155101782
ELOVL6	-0.151388387
TWIST2	0.278196038
CUTA	0.071176992
PPIE	0.070398018
TRIM29	0.187960185
KRT13	-0.113411081
IL6R	0.128882818
ZFYVE28	0.111805871
NME3	-0.114726013
SGPP2	0.162417133
ALOX12	0.124935035
NR5A2	0.135169238
GPAA1	-0.094219971
ZMYND10	0.111334763
RAI2	0.187677223
AP1M1	0.074452213
EBAG9	0.084680403
PCDHB7	-0.212403015
FBXO39	-0.175492477
IGFL3	-0.245230656
SLC2A4RG	-0.096752781
WDHD1	0.090288266
ZNF337	0.11459679
ASZ1	0.075541183
MYH16	0.124167249
RAD51AP1	0.101574086
KRTAP2.1	0.024963066
NRM	-0.099827477
ATG4B	0.071189633
ZNF526	-0.073936695
DHRS4L2	-0.104806466
KRT9	-0.165406884
OSBPL1A	0.17163286
RBMY1J	-0.040737264
LAMB2	-0.102332733
TSPAN15	-0.129465974
MAOA	0.178674954
PHF13	0.075195088
PDE8B	0.141068358
LRTM1	-0.145570744
NPAS2	0.166879107
DLGAP3	0.121988604
NAP1L3	-0.268170842
LYPLAL1	0.093216414
CYP2E1	0.166666178
CD160	0.156111504
KIAA0513	-0.097627497
MEPE	-0.391917972
PACSIN1	0.141867916
BRD1	-0.074356991
DBI	-0.109362943
GYPA	-0.144391761
ARHGEF7	0.081719196
ATP10B	0.075500097
CRYGD	0.266997202
RANBP3	0.05977716
B3GAT3	0.092644867
KIFC3	-0.107554541
UNC5B	0.107596107
MTCH1	0.093114794
PDE6C	0.132011503
NUP210	0.223263233
RCN2	0.088795679
KRT3	-0.085879717
PRSS33	-0.119258741
ZNF217	-0.083507287
OR6V1	-0.115041476
CEBPB	-0.117065832
MAPK8	0.071267692
SULT1A3	-0.092494636
ARHGAP23	0.085081986
R3HDML	-0.210777074
RNF103	-0.071253189
MEOX2	-0.268601423
LGI4	-0.235465461
ERCC5	0.097443032
RAE1	0.070297689
KLK9	-0.017357392
AP3B1	-0.058998003
PXT1	-0.166220675
PFKM	0.114008877
CLEC2A	-0.164094759
SUSD1	-0.103665953
FGF19	-0.122432235
CDH7	-0.183723063
TRPA1	-0.214155647
SCGB1D2	-0.088790799
HINT2	-0.100017926
DNAH1	-0.102700787
EPHB4	0.090340316
MAL2	0.288733628
ZNF670	0.092672646
MANEAL	0.215784798
ANGPTL1	0.19112585
ACSL3	0.072965326
ACOT2	-0.076657425
C2orf15	0.1357888
NXF2	-0.062769047
RAB3D	0.107988605
CCDC38	-0.117888054
TXNL4B	0.07148466
KRTAP22.1	-0.100641498
GHITM	-0.071169825
OR6W1P	-0.145355787
MRGPRF	-0.347651015
TACC1	-0.0951361
ZNF445	0.07454163
DCDC2	-0.191998394
EPB41L4A	-0.122813707
GAST	-0.096358647
MAPRE2	-0.071561645
RPRML	0.208225023
RBM14	0.057475013
CRISP3	0.058159912
ABLIM1	0.137514481
TGM7	-0.091619135
SNX8	-0.095998982
OR2H1	-0.10402654
C8orf58	-0.078945237
OR56A4	-0.050801161
PCDHGB7	-0.20244084
ZNRF4	0.081625421
GOLT1A	0.097054255
RPS23	0.121760746
E2F4	-0.0625432
OXT	0.296767211
AGPAT2	-0.127633665
TSC22D2	0.087395983
KIF5A	-0.156216228
FOXH1	-0.095044363
ENTPD8	0.130103103
KRT15	-0.083406849
NFIC	0.108672819
SLC34A1	0.043503991
PKNOX2	-0.193445043
SLC22A8	0.054094558
SASH1	0.098560205
SYF2	-0.079355133
PSAT1	0.169538058
SLC17A4	-0.076357777
CAB39L	-0.128320714
RPS14	-0.096584167
SPATA7	-0.082098928
RNF170	0.0758245
PTCD1	-0.084731039
ZADH2	-0.098625731
SLC26A6	-0.085399243
CHCHD5	-0.091870655
MAN1B1	-0.080279925
BARHL1	0.068279587
ZNF425	0.130662553
CUZD1	0.162482564
TP53INP1	-0.098194406
VHLL	-0.162038169
EME2	0.093694119
SSX4	0.207035738
NDUFB11	-0.086593496
ZNF583	-0.113980067
GLS2	-0.127654992
MRPS27	0.070517336
GREB1	0.180758295
PGC	-0.127848922
CLSTN1	-0.07867157
PUM2	-0.063524246
GFI1B	0.09955911
SYCP1	0.184954591
SPRR2B	-0.059836949
NRG3	0.188161016
ASCL4	-0.094750837
PIM2	-0.136334084
SLC30A1	0.075647759
SLC13A1	0.074052054
SLU7	0.073966321
KRTAP13.3	0.072241748
SLCO1B1	-0.126714349
LSM3	-0.074660151
CD1C	-0.181982957
RBM19	0.060811526
TLE6	0.141385161
CHTF18	0.08739565
ABCC5	-0.077170499
NKX3.1	0.189747562
MTX1	-0.077158463
MS4A12	0.13256785
TXN2	-0.076064166
SLC8A1	-0.150108821
NDUFS4	0.085223845
OR5B2	-0.072299826
MKS1	0.072176096
CD99	-0.10550177
CHN1	-0.131264043
STK38L	-0.099667776
RTN4IP1	0.097886636
N4BP3	0.115677538
CBX5	-0.082777878
C10orf120	0.079421741
ZFP64	0.073734958
ABCB4	0.198277373
PLAGL1	-0.233331268
APOLD1	0.120372776
GAS2L3	0.084133995
DDX42	0.051234181
OR2A1	0.09536162
KCNK3	0.22863632
AGRN	0.105585713
XYLT1	0.15359515
REEP6	-0.157405987
ADAM6	-0.024067017
NEK9	-0.068687488
ZNF497	-0.138665649
KRTAP12.3	0.099840601
POLB	0.092452197
NEUROG3	0.096544603
PTH	0.07487823
DEFB114	0.103000035
PTGES2	-0.07928535
TP53I11	-0.139231531
AATF	-0.074928022
GNAO1	0.190678935
PIGS	-0.084846995
TWISTNB	0.097279795
DYRK1B	-0.1194017
SH2D5	-0.161659904
RFNG	-0.084256165
CYP2D6	-0.155340183
ZNF485	0.103650965
CYP27B1	0.160785116
MAN1A2	-0.076424618
SLC25A27	0.180150032
ZFP36L1	0.18142603
ACTR10	-0.062461799
TRIM7	0.193448045
PRAME	0.48537285
PCSK7	-0.071989269
TSSK6	-0.132162556
IL13RA2	-0.292686885
MAGED2	-0.087088858
SLC7A10	0.381095719
ZNF345	0.083966382
OTOG	0.084228831
DRD1	-0.056881119
GABBR2	0.161685215
IER5L	-0.119780826
SPOP	0.059944206
P2RY1	0.160929632
CSDC2	-0.249736624
AK7	0.146292671
ATP4B	-0.092754337
BFSP1	-0.130656735
LAMA1	0.196696079
TBP	-0.073903663
NFRKB	0.068471383
NPBWR2	-0.101267494
RPL39L	-0.212818119
GBA2	-0.066639379
CNTNAP5	0.087370673
TMED5	-0.073304805
NINJ1	-0.104571317
CHKA	0.081203137
KRTAP10.10	-0.03559046
SLURP1	0.209920908
S100A14	-0.167600632
CDK3	0.140802952
MAP4	-0.054790309
KLF8	0.182896176
LRRC3B	-0.152078796
BMPER	-0.20280526
YWHAB	-0.065691463
LTB4R2	-0.129319092
PAGE3	-0.190448096
LEFTY1	0.210451383
CRYGA	0.1365063
EDN3	0.173062551
TKTL2	-0.081702488
SLC25A30	0.089242433
EMP2	-0.093904153
DNTTIP1	0.068087872
MTIF2	0.06895426
ATP2B2	0.166564614
DGKH	0.093030602
MAGEB4	-0.01957618
ZSWIM3	-0.088494372
GUSB	-0.094724422
POPDC3	-0.234554462
NAT1	-0.110341956
AQP11	0.131414765
FOXD3	0.309519181
XG	-0.271705297
KLC4	-0.099443653
PSG6	0.055663848
PROKR1	0.084122802
AMPH	-0.242865301
ADRB1	0.218250336
GFRA4	-0.059652192
CDC42BPA	0.076625362
EHD2	-0.115667359
ARHGAP29	-0.11649841
SDHB	-0.056577403
OR5A2	-0.048144644
A2ML1	-0.122231677
PDRG1	-0.07820628
PDCD1	-0.202381235
SLFN5	-0.111529046
OAF	-0.092578346
TPP2	0.09220353
BCR	0.089541377
PGM2	0.089829917
ATP6V1B1	0.12123882
AP4B1	-0.068955533
IGFL4	-0.120131715
OR5M8	-0.03996874
COPA	0.078845274
WNT5A	-0.141582026
SPSB3	-0.108668208
ZNF317	0.067275452
EMD	-0.069904582
KCNN2	0.150286808
LONRF1	0.101273511
PCSK5	0.164027131
EDF1	0.070009641
RABGGTA	0.074621422
NKX6.1	0.257024353
DUS1L	-0.078246574
MRPL24	-0.083778745
ZNF132	-0.10389439
RXRA	0.072733556
GUCY2D	-0.12335437
TRIM40	-0.104812835
PIGA	0.081708435
TMEM47	0.179634793
PRODH	0.096324957
EXOSC6	0.074211717
OR7G1	0.111137943
GK	-0.140028864
CSTF3	0.062945094
HYOU1	0.087292111
PIK3C2B	-0.089574467
NCSTN	-0.074361008
GJE1	0.053761068
KLHL14	-0.2138612
TBX2	0.135572428
ISG20L2	-0.074741466
MFGE8	-0.121484873
POU3F3	-0.225825939
IPO11	-0.057879243
RBL2	-0.066908494
SFTPA1	0.084662904
DTNA	0.155453884
SERPINI1	-0.163274864
PRR7	0.145809032
SLC26A7	0.258617948
CARM1	0.083076632
MBD6	0.09566815
SLC25A17	-0.060468333
KRTAP20.1	-0.072289593
PXMP4	-0.069463867
HS3ST3B1	-0.198356281
TAX1BP1	-0.066630988
RBM24	-0.290864681
MKNK2	-0.079670777
ANKRD50	-0.103050985
LHX6	-0.150638933
C10orf99	-0.079064564
KLHL22	-0.079207583
GPR176	-0.105400567
KIAA1191	0.074180704
RNF17	-0.210149903
MED25	0.072132977
ATP8A2	-0.176114598
HERC5	-0.15401391
PPARGC1B	0.109719238
TDRD7	-0.143821175
CTDSP1	0.063688641
CYB5R3	-0.071222743
PRB1	-0.223277807
OR5J2	0.070241095
S100A7	-0.166097694
AAAS	0.061559226
NDRG3	-0.063648017
TRIM5	0.084783065
ASB14	-0.110060626
KPNA6	-0.064488983
OXGR1	0.176827839
PNPLA4	0.113999963
PDLIM4	0.083792948
SEMG1	0.038186339
MAMDC2	0.221475032
TPD52L1	-0.161127769
ALKBH5	0.120881973
WNT9A	-0.150823239
GPR22	0.087144156
RBM8A	-0.060656603
SLC25A2	-0.130116252
OMD	0.257019963
NPR2	0.098678162
MAP3K4	0.083017525
NCL	0.081775764
IMP4	-0.073034978
SCARA3	0.138937634
CDX4	-0.081531489
PIAS3	-0.085573764
MAN2B2	-0.089023908
SCNM1	0.076197634
HRH3	0.087518881
TMEM104	-0.078664614
ACOXL	-0.090661988
MYH3	0.237110873
EPHA3	-0.213962951
NEUROD6	0.038337872
SEZ6L2	0.219768838
BVES	-0.130837332
LGALS14	0.084942177
LZTS2	0.063855841
SIN3B	0.068800559
AP3D1	0.065809356
ZNF277	-0.067887558
BNC1	-0.206639613
XAGE3	-0.21339711
COQ2	-0.078777475
SPATA2	-0.067741178
RBM28	0.065805126
OR1L3	-0.088504761
UAP1L1	-0.09272427
OR1A1	-0.058547414
PITX2	-0.209482568
GDF5	-0.229929255
HEY2	0.137189282
MVK	0.081368668
CAMK2N1	-0.219555644
TTBK2	0.061312227
PDCD2	-0.070564418
PBOV1	0.106195873
ULBP3	-0.137177673
TMEM79	-0.069629567
SCUBE2	-0.174693223
OR6F1	0.075480729
TMC7	0.112625043
BTN1A1	0.195989062
RAP2A	0.09970368
LGALS3	0.107201905
AVPR1A	-0.140036205
PNLIPRP1	0.071618449
GLCCI1	-0.100353155
GTF2H3	0.053700284
GPR150	-0.18354841
TTLL12	0.086967845
SLC44A2	0.102982454
ITM2B	0.124282909
GMDS	-0.094814031
MYH1	0.301739563
SREBF1	0.146451795
CHCHD6	-0.09281489
PRDX3	-0.070462896
SMARCD3	-0.098951556
DMP1	0.307824367
LCE1C	-0.072714907
ZDHHC12	-0.09867457
AVPI1	0.110515758
PIK3R2	-0.118862957
GPR162	-0.12867234
PFAS	-0.11093188
PROX1	0.175746528
ZNF266	0.088711293
KLK2	-0.156787967
RARA	-0.079848308
TCN1	0.189924478
RESP18	-0.060079681
ACY3	-0.216905689
SMPD1	-0.074057488
RRAD	-0.205589057
SLC2A11	0.117593134
NADSYN1	-0.075280232
LRP4	0.145900068
MMP21	0.15028898
UCP3	0.125551097
DHRS4	-0.096216455
FRMD4A	-0.083157709
NBPF14	-0.105027399
CDK5RAP1	0.06707975
LRRC34	0.124563952
RASGRP1	0.123194647
LRRK1	0.107758897
SPATA6	-0.113809908
ASMTL	-0.080316469
OR51G2	-0.075851275
DET1	-0.078013392
RELN	0.20189391
TAAR2	0.091673506
COL14A1	-0.282129888
NFE2L3	-0.137840359
ARCN1	0.079585397
UBE2G2	0.065262592
BMP1	-0.090752762
RUVBL1	0.07516629
NEK4	0.068131612
ZNF540	0.119798436
PROM2	-0.101980208
NDUFB10	0.089724002
SLC28A1	0.107086053
OR11A1	-0.069242826
PTPRU	0.133673283
IGFL2	-0.208987739
XRN2	-0.06866639
RAB28	0.075883941
CCND2	-0.226967742
TUBGCP6	-0.076521531
TRPM6	-0.17113158
FST	-0.184664816
LDHC	-0.210185293
TIGD6	-0.080121288
C9orf153	-0.145633695
AXIN2	0.128943325
PARD6G	-0.142350961
KIAA0100	-0.066189258
COG5	0.064950892
POP7	-0.058247718
BIN3	0.086317221
PTS	0.083119395
RBMY1F	-0.087595373
CD83	0.099473824
TRIM42	-0.037436219
STX19	-0.156197835
MBD3L2	0.090127555
TLE4	-0.086928797
IL22RA1	0.216575661
CASC2	0.091737741
MAS1	-0.103836208
VTN	-0.108495539
BCL2L14	-0.115340381
DHRS7B	-0.113093408
ELMO3	-0.09735613
PSG7	-0.061463336
ANK3	-0.141847914
TFB1M	0.082498407
OR10A5	0.068301642
WFDC8	-0.212378974
DPF2	0.053483735
SLC13A4	0.120130724
MEP1B	0.154170541
NMNAT3	0.186034624
NMUR2	-0.190331196
ZPBP2	-0.10323735
EXOSC5	0.082755307
PCDHB12	-0.16276425
